gene_id,is_tf,functional_class,go_terms,metabolic_pathways,degree,in_degree,out_degree,betweenness_centrality,closeness_centrality,eigenvector_centrality
SCO_3464,False,,,,0,0,0,0.0,0.0,0.010977087289206643
SCO_3236,False,,GO:0016491;GO:0005506,,0,0,0,0.0,0.0,0.010977087289206643
SCO_7038,False,,GO:0008081;GO:0006629,,0,0,0,0.0,0.0,0.010977087289206643
SCO_7000,False,Carbon Metabolism; Amino Acid Metabolism; Secondary Metabolism,GO:0004450;GO:0006099,Citrate cycle (TCA cycle) - Streptomyces coelicolor (path:sco00020); Glutathione metabolism - Streptomyces coelicolor (path:sco00480); Other carbon fixation pathways - Streptomyces coelicolor (path:sco00720); Metabolic pathways - Streptomyces coelicolor (path:sco01100); Biosynthesis of secondary metabolites - Streptomyces coelicolor (path:sco01110); Microbial metabolism in diverse environments - Streptomyces coelicolor (path:sco01120); Carbon metabolism - Streptomyces coelicolor (path:sco01200); 2-Oxocarboxylic acid metabolism - Streptomyces coelicolor (path:sco01210); Biosynthesis of amino acids - Streptomyces coelicolor (path:sco01230); Peroxisome - Streptomyces coelicolor (path:sco04146),0,0,0,0.0,0.0,0.010977087289206643
SCO_4919,False,,GO:0016491,,0,0,0,0.0,0.0,0.010977087289206643
SCO_6748,False,,,,0,0,0,0.0,0.0,0.010977087289206643
SCO_1053,False,,,,0,0,0,0.0,0.0,0.010977087289206643
SCO_0327,False,,,,0,0,0,0.0,0.0,0.010977087289206643
SCO_7378,False,,,,0,0,0,0.0,0.0,0.010977087289206643
SCO_5207,False,,,,0,0,0,0.0,0.0,0.010977087289206643
SCO_2407,False,Carbon Metabolism; Secondary Metabolism,GO:0030246;GO:0016853;GO:0005975;GO:0003824;GO:0019318,Glycolysis / Gluconeogenesis - Streptomyces coelicolor (path:sco00010); Galactose metabolism - Streptomyces coelicolor (path:sco00052); Metabolic pathways - Streptomyces coelicolor (path:sco01100); Biosynthesis of secondary metabolites - Streptomyces coelicolor (path:sco01110); Microbial metabolism in diverse environments - Streptomyces coelicolor (path:sco01120),0,0,0,0.0,0.0,0.010977087289206643
SCO_3153,False,,GO:0008168,,0,0,0,0.0,0.0,0.010977087289206643
SCO_4723,False,Secondary Metabolism,GO:0005524;GO:0019205;GO:0006139;GO:0004017;GO:0016776,Purine metabolism - Streptomyces coelicolor (path:sco00230); Thiamine metabolism - Streptomyces coelicolor (path:sco00730); Metabolic pathways - Streptomyces coelicolor (path:sco01100); Biosynthesis of secondary metabolites - Streptomyces coelicolor (path:sco01110); Nucleotide metabolism - Streptomyces coelicolor (path:sco01232); Biosynthesis of cofactors - Streptomyces coelicolor (path:sco01240),0,0,0,0.0,0.0,0.010977087289206643
SCO_3100,False,,,,0,0,0,0.0,0.0,0.010977087289206643
SCO_4204,False,,GO:0008375;GO:0010125,,0,0,0,0.0,0.0,0.010977087289206643
SCO_4535,False,,,,0,0,0,0.0,0.0,0.010977087289206643
SCO_5632,False,,,,0,0,0,0.0,0.0,0.010977087289206643
SCO_6626,False,,GO:0004672;GO:0005524;GO:0006468,,0,0,0,0.0,0.0,0.010977087289206643
SCO_2474,False,,GO:0004222;GO:0006508,Quorum sensing - Streptomyces coelicolor (path:sco02024),0,0,0,0.0,0.0,0.010977087289206643
SCO_4412,False,,,,0,0,0,0.0,0.0,0.010977087289206643
SCO_0601,False,,GO:0003677;GO:0006303,Non-homologous end-joining - Streptomyces coelicolor (path:sco03450),0,0,0,0.0,0.0,0.010977087289206643
SCO_4379,False,,,,0,0,0,0.0,0.0,0.010977087289206643
SCO_3517,False,,,,0,0,0,0.0,0.0,0.010977087289206643
SCO_3677,False,,,,0,0,0,0.0,0.0,0.010977087289206643
SCO_3160,False,,GO:0006824;GO:0005886;GO:0043190,ABC transporters - Streptomyces coelicolor (path:sco02010),0,0,0,0.0,0.0,0.010977087289206643
SCO_5706,False,,GO:0003924;GO:0005525;GO:0003743;GO:0006413,,0,0,0,0.0,0.0,0.010977087289206643
SCO_3836,False,,GO:0003723;GO:0008173;GO:0006396,,0,0,0,0.0,0.0,0.010977087289206643
SCO_3931,False,,,,0,0,0,0.0,0.0,0.010977087289206643
SCO_1695,False,,,,0,0,0,0.0,0.0,0.010977087289206643
SCO_1599,False,,GO:0003735;GO:0006412;GO:0005840,Ribosome - Streptomyces coelicolor (path:sco03010),0,0,0,0.0,0.0,0.010977087289206643
SCO_5096,False,,GO:0003700;GO:0006355,,0,0,0,0.0,0.0,0.010977087289206643
SCO_7519,False,,GO:0016407;GO:0016740,,0,0,0,0.0,0.0,0.010977087289206643
SCO_0459,False,,GO:0016491,,0,0,0,0.0,0.0,0.010977087289206643
SCO_3772,False,,GO:0016787;GO:0005576,,0,0,0,0.0,0.0,0.010977087289206643
SCO_8170,False,,,,0,0,0,0.0,0.0,0.010977087289206643
SCO_5694,False,Secondary Metabolism,GO:0030604;GO:0046872;GO:0008299,Terpenoid backbone biosynthesis - Streptomyces coelicolor (path:sco00900); Metabolic pathways - Streptomyces coelicolor (path:sco01100); Biosynthesis of secondary metabolites - Streptomyces coelicolor (path:sco01110),0,0,0,0.0,0.0,0.010977087289206643
SCO_3076,False,,,,0,0,0,0.0,0.0,0.010977087289206643
SCO_2024,False,,GO:0016977;GO:0005975;GO:0005576,Amino sugar and nucleotide sugar metabolism - Streptomyces coelicolor (path:sco00520); Metabolic pathways - Streptomyces coelicolor (path:sco01100),0,0,0,0.0,0.0,0.010977087289206643
SCO_7508,False,,,,0,0,0,0.0,0.0,0.010977087289206643
SCO_7395,False,,GO:0022857;GO:0055085;GO:0016020,,0,0,0,0.0,0.0,0.010977087289206643
SCO_2795,False,,,ABC transporters - Streptomyces coelicolor (path:sco02010),0,0,0,0.0,0.0,0.010977087289206643
SCO_5017,True,,GO:0003700;GO:0043565;GO:0006355,,0,0,0,0.0,0.0,0.010977087289206643
SCO_6887,False,,,,0,0,0,0.0,0.0,0.010977087289206643
SCO_3394,False,,,,0,0,0,0.0,0.0,0.010977087289206643
SCO_0655,False,,GO:0005198;GO:0012506,,0,0,0,0.0,0.0,0.010977087289206643
SCO_3053,False,,,,0,0,0,0.0,0.0,0.010977087289206643
SCO_0483,False,,,,0,0,0,0.0,0.0,0.010977087289206643
SCO_2819,False,,,,0,0,0,0.0,0.0,0.010977087289206643
SCO_7175,False,,GO:0051301,,0,0,0,0.0,0.0,0.010977087289206643
SCO_5015,False,,GO:0016020,,0,0,0,0.0,0.0,0.010977087289206643
SCO_2792,True,,GO:0003700;GO:0043565;GO:0006355,,0,0,0,0.0,0.0,0.010977087289206643
SCO_3634,False,,,,0,0,0,0.0,0.0,0.010977087289206643
SCO_5507,False,,,,0,0,0,0.0,0.0,0.010977087289206643
SCO_3301,False,,,,0,0,0,0.0,0.0,0.010977087289206643
SCO_1798,False,,GO:0005524;GO:0016887,,0,0,0,0.0,0.0,0.010977087289206643
SCO_0508,False,,GO:0003677,,0,0,0,0.0,0.0,0.010977087289206643
SCO_5223,False,Secondary Metabolism,GO:0004497;GO:0005506;GO:0016705;GO:0020037,Sesquiterpenoid and triterpenoid biosynthesis - Streptomyces coelicolor (path:sco00909); Biosynthesis of secondary metabolites - Streptomyces coelicolor (path:sco01110),0,0,0,0.0,0.0,0.010977087289206643
SCO_2088,False,Amino Acid Metabolism,GO:0005524;GO:0047480;GO:0071555,Lysine biosynthesis - Streptomyces coelicolor (path:sco00300); Peptidoglycan biosynthesis - Streptomyces coelicolor (path:sco00550); Metabolic pathways - Streptomyces coelicolor (path:sco01100); Vancomycin resistance - Streptomyces coelicolor (path:sco01502),0,0,0,0.0,0.0,0.010977087289206643
SCO_4875,False,,,,0,0,0,0.0,0.0,0.010977087289206643
SCO_4787,False,,,,0,0,0,0.0,0.0,0.010977087289206643
SCO_0399,False,,,,0,0,0,0.0,0.0,0.010977087289206643
SCO_0377,False,,,,0,0,0,0.0,0.0,0.010977087289206643
SCO_5826,False,,,,0,0,0,0.0,0.0,0.010977087289206643
SCO_6628,False,,,,0,0,0,0.0,0.0,0.010977087289206643
SCO_6924,True,,,,0,0,0,0.0,0.0,0.010977087289206643
SCO_2152,False,,GO:0000160,,0,0,0,0.0,0.0,0.010977087289206643
SCO_3083,False,,,,0,0,0,0.0,0.0,0.010977087289206643
SCO_3754,False,,,,0,0,0,0.0,0.0,0.010977087289206643
SCO_1989,False,Amino Acid Metabolism,GO:0004177;GO:0006508;GO:0005737;GO:0008233,Arginine and proline metabolism - Streptomyces coelicolor (path:sco00330); Metabolic pathways - Streptomyces coelicolor (path:sco01100),0,0,0,0.0,0.0,0.010977087289206643
SCO_3734,False,,,,0,0,0,0.0,0.0,0.010977087289206643
SCO_6147,False,,GO:0016899;GO:0071949;GO:0050660,Pentose and glucuronate interconversions - Streptomyces coelicolor (path:sco00040); Fructose and mannose metabolism - Streptomyces coelicolor (path:sco00051); Metabolic pathways - Streptomyces coelicolor (path:sco01100),0,0,0,0.0,0.0,0.010977087289206643
SCO_1947,False,Carbon Metabolism; Secondary Metabolism,GO:0016620;GO:0050661;GO:0051287;GO:0006006,Glycolysis / Gluconeogenesis - Streptomyces coelicolor (path:sco00010); Carbon fixation by Calvin cycle - Streptomyces coelicolor (path:sco00710); Metabolic pathways - Streptomyces coelicolor (path:sco01100); Biosynthesis of secondary metabolites - Streptomyces coelicolor (path:sco01110); Microbial metabolism in diverse environments - Streptomyces coelicolor (path:sco01120); Carbon metabolism - Streptomyces coelicolor (path:sco01200); Biosynthesis of amino acids - Streptomyces coelicolor (path:sco01230),0,0,0,0.0,0.0,0.010977087289206643
SCO_7652,False,,GO:0016747,,0,0,0,0.0,0.0,0.010977087289206643
SCO_1965,False,,,,0,0,0,0.0,0.0,0.010977087289206643
SCO_5153,False,,,,0,0,0,0.0,0.0,0.010977087289206643
SCO_2113,False,,GO:0008199;GO:0006826;GO:0006879,Porphyrin metabolism - Streptomyces coelicolor (path:sco00860),0,0,0,0.0,0.0,0.010977087289206643
SCO_4230,False,,,Two-component system - Streptomyces coelicolor (path:sco02020),0,0,0,0.0,0.0,0.010977087289206643
SCO_6010,False,,GO:0005524;GO:0016887,ABC transporters - Streptomyces coelicolor (path:sco02010),0,0,0,0.0,0.0,0.010977087289206643
SCO_7317,False,,,,0,0,0,0.0,0.0,0.010977087289206643
SCO_4645,False,Amino Acid Metabolism; Secondary Metabolism,GO:0030170;GO:0009058;GO:0003824,"Arginine biosynthesis - Streptomyces coelicolor (path:sco00220); Alanine, aspartate and glutamate metabolism - Streptomyces coelicolor (path:sco00250); Cysteine and methionine metabolism - Streptomyces coelicolor (path:sco00270); Arginine and proline metabolism - Streptomyces coelicolor (path:sco00330); Tyrosine metabolism - Streptomyces coelicolor (path:sco00350); Phenylalanine metabolism - Streptomyces coelicolor (path:sco00360); Phenylalanine, tyrosine and tryptophan biosynthesis - Streptomyces coelicolor (path:sco00400); Novobiocin biosynthesis - Streptomyces coelicolor (path:sco00401); Metabolic pathways - Streptomyces coelicolor (path:sco01100); Biosynthesis of secondary metabolites - Streptomyces coelicolor (path:sco01110); 2-Oxocarboxylic acid metabolism - Streptomyces coelicolor (path:sco01210); Biosynthesis of amino acids - Streptomyces coelicolor (path:sco01230)",0,0,0,0.0,0.0,0.010977087289206643
SCO_7306,False,,,,0,0,0,0.0,0.0,0.010977087289206643
SCO_2839,False,,,,0,0,0,0.0,0.0,0.010977087289206643
SCO_7469,False,Amino Acid Metabolism,GO:0047475;GO:0010124,Phenylalanine metabolism - Streptomyces coelicolor (path:sco00360); Metabolic pathways - Streptomyces coelicolor (path:sco01100); Microbial metabolism in diverse environments - Streptomyces coelicolor (path:sco01120),0,0,0,0.0,0.0,0.010977087289206643
SCO_5041,False,,,,0,0,0,0.0,0.0,0.010977087289206643
SCO_1618,False,,,,0,0,0,0.0,0.0,0.010977087289206643
SCO_2347,False,,GO:0046873,,0,0,0,0.0,0.0,0.010977087289206643
SCO_6327,False,,,,0,0,0,0.0,0.0,0.010977087289206643
SCO_1805,False,,,,0,0,0,0.0,0.0,0.010977087289206643
SCO_0808,False,,GO:0043190;GO:0015762,ABC transporters - Streptomyces coelicolor (path:sco02010),0,0,0,0.0,0.0,0.010977087289206643
SCO_3217,True,,GO:0003677;GO:0000160;GO:0006355,,0,0,0,0.0,0.0,0.010977087289206643
SCO_4714,False,,GO:0003735;GO:0006412;GO:0005840,Ribosome - Streptomyces coelicolor (path:sco03010),0,0,0,0.0,0.0,0.010977087289206643
SCO_3176,False,,,,0,0,0,0.0,0.0,0.010977087289206643
SCO_1415,False,,,,0,0,0,0.0,0.0,0.010977087289206643
SCO_8096,False,,,,0,0,0,0.0,0.0,0.010977087289206643
SCO_4015,False,,,,0,0,0,0.0,0.0,0.010977087289206643
SCO_1464,False,Carbon Metabolism; Secondary Metabolism,GO:0016857;GO:0005975;GO:0004750;GO:0006098,Pentose phosphate pathway - Streptomyces coelicolor (path:sco00030); Pentose and glucuronate interconversions - Streptomyces coelicolor (path:sco00040); Carbon fixation by Calvin cycle - Streptomyces coelicolor (path:sco00710); Metabolic pathways - Streptomyces coelicolor (path:sco01100); Biosynthesis of secondary metabolites - Streptomyces coelicolor (path:sco01110); Microbial metabolism in diverse environments - Streptomyces coelicolor (path:sco01120); Carbon metabolism - Streptomyces coelicolor (path:sco01200); Biosynthesis of amino acids - Streptomyces coelicolor (path:sco01230),0,0,0,0.0,0.0,0.010977087289206643
SCO_4993,False,,GO:0046873;GO:0030001;GO:0016020,,0,0,0,0.0,0.0,0.010977087289206643
SCO_6465,False,,,,0,0,0,0.0,0.0,0.010977087289206643
SCO_7338,False,Secondary Metabolism,GO:0004133;GO:0004553;GO:0005980;GO:0005975,Starch and sucrose metabolism - Streptomyces coelicolor (path:sco00500); Metabolic pathways - Streptomyces coelicolor (path:sco01100); Biosynthesis of secondary metabolites - Streptomyces coelicolor (path:sco01110),0,0,0,0.0,0.0,0.010977087289206643
SCO_1847,False,,GO:0048472;GO:0009236;GO:0016020,Porphyrin metabolism - Streptomyces coelicolor (path:sco00860); Metabolic pathways - Streptomyces coelicolor (path:sco01100); Biosynthesis of cofactors - Streptomyces coelicolor (path:sco01240),0,0,0,0.0,0.0,0.010977087289206643
SCO_4369,False,,,,0,0,0,0.0,0.0,0.010977087289206643
SCO_1356,False,,GO:0051537;GO:0016020,,0,0,0,0.0,0.0,0.010977087289206643
SCO_2753,False,,GO:0003677;GO:0006355,,0,0,0,0.0,0.0,0.010977087289206643
SCO_0230,True,,GO:0003677,,0,0,0,0.0,0.0,0.010977087289206643
SCO_1622,False,,GO:0017108;GO:0033567,,0,0,0,0.0,0.0,0.010977087289206643
SCO_3149,False,,GO:0000179;GO:0006364;GO:0000154,,0,0,0,0.0,0.0,0.010977087289206643
SCO_3506,False,,GO:0003677;GO:0006355,,0,0,0,0.0,0.0,0.010977087289206643
SCO_1187,False,,GO:0004553;GO:0030246;GO:0005975,,0,0,0,0.0,0.0,0.010977087289206643
SCO_4673,False,,GO:0003700;GO:0006355,,0,0,0,0.0,0.0,0.010977087289206643
SCO_1705,False,Carbon Metabolism; Amino Acid Metabolism; Secondary Metabolism,GO:0016491;GO:0008270,Glycolysis / Gluconeogenesis - Streptomyces coelicolor (path:sco00010); Fatty acid degradation - Streptomyces coelicolor (path:sco00071); Tyrosine metabolism - Streptomyces coelicolor (path:sco00350); Pyruvate metabolism - Streptomyces coelicolor (path:sco00620); Chloroalkane and chloroalkene degradation - Streptomyces coelicolor (path:sco00625); Naphthalene degradation - Streptomyces coelicolor (path:sco00626); Methane metabolism - Streptomyces coelicolor (path:sco00680); Metabolic pathways - Streptomyces coelicolor (path:sco01100); Biosynthesis of secondary metabolites - Streptomyces coelicolor (path:sco01110); Microbial metabolism in diverse environments - Streptomyces coelicolor (path:sco01120); Carbon metabolism - Streptomyces coelicolor (path:sco01200); Degradation of aromatic compounds - Streptomyces coelicolor (path:sco01220),0,0,0,0.0,0.0,0.010977087289206643
SCO_3976,False,,GO:0008081;GO:0006629,Glycerophospholipid metabolism - Streptomyces coelicolor (path:sco00564),0,0,0,0.0,0.0,0.010977087289206643
SCO_2900,False,,,,0,0,0,0.0,0.0,0.010977087289206643
SCO_0531,False,,,ABC transporters - Streptomyces coelicolor (path:sco02010),0,0,0,0.0,0.0,0.010977087289206643
SCO_2261,False,,,,0,0,0,0.0,0.0,0.010977087289206643
SCO_5920,False,,,,0,0,0,0.0,0.0,0.010977087289206643
SCO_7759,False,,,,0,0,0,0.0,0.0,0.010977087289206643
SCO_3015,False,,,,0,0,0,0.0,0.0,0.010977087289206643
SCO_4371,False,,,,0,0,0,0.0,0.0,0.010977087289206643
SCO_5853,False,,,,0,0,0,0.0,0.0,0.010977087289206643
SCO_7390,False,,,,0,0,0,0.0,0.0,0.010977087289206643
SCO_6500,False,,GO:0005198;GO:0012506,,0,0,0,0.0,0.0,0.010977087289206643
SCO_4046,False,,,,0,0,0,0.0,0.0,0.010977087289206643
SCO_3330,False,,GO:0045149,,0,0,0,0.0,0.0,0.010977087289206643
SCO_5055,False,,GO:0008855;GO:0006308;GO:0009318,Mismatch repair - Streptomyces coelicolor (path:sco03430),0,0,0,0.0,0.0,0.010977087289206643
SCO_4578,False,,,,0,0,0,0.0,0.0,0.010977087289206643
SCO_0887,True,,GO:0003677,,0,0,0,0.0,0.0,0.010977087289206643
SCO_8242,False,,,,0,0,0,0.0,0.0,0.010977087289206643
SCO_1463,True,,GO:0030246,,0,0,0,0.0,0.0,0.010977087289206643
SCO_3088,False,,,,0,0,0,0.0,0.0,0.010977087289206643
SCO_1961,False,Amino Acid Metabolism; Secondary Metabolism,GO:0003855,"Phenylalanine, tyrosine and tryptophan biosynthesis - Streptomyces coelicolor (path:sco00400); Metabolic pathways - Streptomyces coelicolor (path:sco01100); Biosynthesis of secondary metabolites - Streptomyces coelicolor (path:sco01110); Biosynthesis of amino acids - Streptomyces coelicolor (path:sco01230)",0,0,0,0.0,0.0,0.010977087289206643
SCO_1785,False,,GO:0005524;GO:0016887,ABC transporters - Streptomyces coelicolor (path:sco02010),0,0,0,0.0,0.0,0.010977087289206643
SCO_7231,False,,GO:0016772;GO:0016310,Two-component system - Streptomyces coelicolor (path:sco02020),0,0,0,0.0,0.0,0.010977087289206643
SCO_3329,False,,,,0,0,0,0.0,0.0,0.010977087289206643
SCO_1605,False,,,,0,0,0,0.0,0.0,0.010977087289206643
SCO_8068,False,,,,0,0,0,0.0,0.0,0.010977087289206643
SCO_1488,False,,,Pyrimidine metabolism - Streptomyces coelicolor (path:sco00240); Metabolic pathways - Streptomyces coelicolor (path:sco01100); Nucleotide metabolism - Streptomyces coelicolor (path:sco01232),0,0,0,0.0,0.0,0.010977087289206643
SCO_7444,False,,GO:0004497;GO:0005506;GO:0016705;GO:0020037,,0,0,0,0.0,0.0,0.010977087289206643
SCO_1809,False,,,,0,0,0,0.0,0.0,0.010977087289206643
SCO_6132,False,,,,0,0,0,0.0,0.0,0.010977087289206643
SCO_4326,False,Secondary Metabolism,GO:0016829;GO:0009234,Ubiquinone and other terpenoid-quinone biosynthesis - Streptomyces coelicolor (path:sco00130); Metabolic pathways - Streptomyces coelicolor (path:sco01100); Biosynthesis of secondary metabolites - Streptomyces coelicolor (path:sco01110); Biosynthesis of cofactors - Streptomyces coelicolor (path:sco01240),0,0,0,0.0,0.0,0.010977087289206643
SCO_0817,False,,,,0,0,0,0.0,0.0,0.010977087289206643
SCO_2682,False,,,,0,0,0,0.0,0.0,0.010977087289206643
SCO_7523,False,,GO:0005524,,0,0,0,0.0,0.0,0.010977087289206643
SCO_7073,False,,GO:0004371;GO:0006071,Glycerolipid metabolism - Streptomyces coelicolor (path:sco00561); Metabolic pathways - Streptomyces coelicolor (path:sco01100),0,0,0,0.0,0.0,0.010977087289206643
SCO_1319,False,,,,0,0,0,0.0,0.0,0.010977087289206643
SCO_4167,True,,GO:0003677,,0,0,0,0.0,0.0,0.010977087289206643
SCO_2820,False,,,,0,0,0,0.0,0.0,0.010977087289206643
SCO_4984,False,Amino Acid Metabolism; Secondary Metabolism,GO:0030170;GO:0009058,"Arginine biosynthesis - Streptomyces coelicolor (path:sco00220); Alanine, aspartate and glutamate metabolism - Streptomyces coelicolor (path:sco00250); Valine, leucine and isoleucine biosynthesis - Streptomyces coelicolor (path:sco00290); Metabolic pathways - Streptomyces coelicolor (path:sco01100); Biosynthesis of secondary metabolites - Streptomyces coelicolor (path:sco01110); 2-Oxocarboxylic acid metabolism - Streptomyces coelicolor (path:sco01210); Biosynthesis of amino acids - Streptomyces coelicolor (path:sco01230)",0,0,0,0.0,0.0,0.010977087289206643
SCO_6598,True,,GO:0003677;GO:0006355,,0,0,0,0.0,0.0,0.010977087289206643
SCO_6350,True,,,,0,0,0,0.0,0.0,0.010977087289206643
SCO_2171,False,,GO:0005515;GO:0004252;GO:0006508,,0,0,0,0.0,0.0,0.010977087289206643
SCO_1118,False,,,,0,0,0,0.0,0.0,0.010977087289206643
SCO_2719,False,,,,0,0,0,0.0,0.0,0.010977087289206643
SCO_1240,False,,,,0,0,0,0.0,0.0,0.010977087289206643
SCO_5550,False,,GO:0003677;GO:0006355,,0,0,0,0.0,0.0,0.010977087289206643
SCO_7032,False,,GO:0008703;GO:0009231,,0,0,0,0.0,0.0,0.010977087289206643
SCO_3689,False,,,,0,0,0,0.0,0.0,0.010977087289206643
SCO_7375,False,,GO:0016747,,0,0,0,0.0,0.0,0.010977087289206643
SCO_4756,False,,,,0,0,0,0.0,0.0,0.010977087289206643
SCO_6669,False,,GO:0003677;GO:0006355,,0,0,0,0.0,0.0,0.010977087289206643
SCO_6104,False,,,,0,0,0,0.0,0.0,0.010977087289206643
SCO_6789,False,Carbon Metabolism; Amino Acid Metabolism; Secondary Metabolism,,"Fatty acid degradation - Streptomyces coelicolor (path:sco00071); Valine, leucine and isoleucine degradation - Streptomyces coelicolor (path:sco00280); Lysine degradation - Streptomyces coelicolor (path:sco00310); Benzoate degradation - Streptomyces coelicolor (path:sco00362); Tryptophan metabolism - Streptomyces coelicolor (path:sco00380); beta-Alanine metabolism - Streptomyces coelicolor (path:sco00410); Propanoate metabolism - Streptomyces coelicolor (path:sco00640); Butanoate metabolism - Streptomyces coelicolor (path:sco00650); Pinene, camphor and geraniol degradation - Streptomyces coelicolor (path:sco00907); Caprolactam degradation - Streptomyces coelicolor (path:sco00930); Metabolic pathways - Streptomyces coelicolor (path:sco01100); Biosynthesis of secondary metabolites - Streptomyces coelicolor (path:sco01110); Microbial metabolism in diverse environments - Streptomyces coelicolor (path:sco01120); Carbon metabolism - Streptomyces coelicolor (path:sco01200); Fatty acid metabolism - Streptomyces coelicolor (path:sco01212)",0,0,0,0.0,0.0,0.010977087289206643
SCO_5402,False,,,,0,0,0,0.0,0.0,0.010977087289206643
SCO_5325,False,,,,0,0,0,0.0,0.0,0.010977087289206643
SCO_1648,False,,GO:0016887;GO:0010498;GO:0019941;GO:0000502;GO:0005524,Proteasome - Streptomyces coelicolor (path:sco03050),0,0,0,0.0,0.0,0.010977087289206643
SCO_3911,False,,GO:0003678;GO:0005524;GO:0006260;GO:0003677;GO:0016887,DNA replication - Streptomyces coelicolor (path:sco03030),0,0,0,0.0,0.0,0.010977087289206643
SCO_1472,False,,GO:0008168;GO:0008173;GO:0001510;GO:0003723,,0,0,0,0.0,0.0,0.010977087289206643
SCO_8258,False,,,,0,0,0,0.0,0.0,0.010977087289206643
SCO_4298,False,,,,0,0,0,0.0,0.0,0.010977087289206643
SCO_2737,False,,GO:0003677;GO:0043139;GO:0032508;GO:0016887,Homologous recombination - Streptomyces coelicolor (path:sco03440),0,0,0,0.0,0.0,0.010977087289206643
SCO_3180,False,,GO:0006777,Folate biosynthesis - Streptomyces coelicolor (path:sco00790); Metabolic pathways - Streptomyces coelicolor (path:sco01100); Biosynthesis of cofactors - Streptomyces coelicolor (path:sco01240); Sulfur relay system - Streptomyces coelicolor (path:sco04122),0,0,0,0.0,0.0,0.010977087289206643
SCO_6923,False,,,,0,0,0,0.0,0.0,0.010977087289206643
SCO_7814,False,,,,0,0,0,0.0,0.0,0.010977087289206643
SCO_1946,False,Carbon Metabolism; Secondary Metabolism,GO:0004618;GO:0006096,Glycolysis / Gluconeogenesis - Streptomyces coelicolor (path:sco00010); Carbon fixation by Calvin cycle - Streptomyces coelicolor (path:sco00710); Metabolic pathways - Streptomyces coelicolor (path:sco01100); Biosynthesis of secondary metabolites - Streptomyces coelicolor (path:sco01110); Microbial metabolism in diverse environments - Streptomyces coelicolor (path:sco01120); Carbon metabolism - Streptomyces coelicolor (path:sco01200); Biosynthesis of amino acids - Streptomyces coelicolor (path:sco01230),0,0,0,0.0,0.0,0.010977087289206643
SCO_3973,False,,,,0,0,0,0.0,0.0,0.010977087289206643
SCO_1543,False,,,,0,0,0,0.0,0.0,0.010977087289206643
SCO_0488,False,,,Degradation of flavonoids - Streptomyces coelicolor (path:sco00946); Metabolic pathways - Streptomyces coelicolor (path:sco01100),0,0,0,0.0,0.0,0.010977087289206643
SCO_1433,False,,,,0,0,0,0.0,0.0,0.010977087289206643
SCO_4716,False,,GO:0003735;GO:0006412;GO:0005840,Ribosome - Streptomyces coelicolor (path:sco03010),0,0,0,0.0,0.0,0.010977087289206643
SCO_4868,False,,,,0,0,0,0.0,0.0,0.010977087289206643
SCO_4382,False,,,,0,0,0,0.0,0.0,0.010977087289206643
SCO_1833,False,,,,0,0,0,0.0,0.0,0.010977087289206643
SCO_5595,False,,GO:0003735;GO:0006412;GO:0005840,Ribosome - Streptomyces coelicolor (path:sco03010),0,0,0,0.0,0.0,0.010977087289206643
SCO_3463,False,Amino Acid Metabolism,GO:0003824;GO:0009116,Cysteine and methionine metabolism - Streptomyces coelicolor (path:sco00270); Metabolic pathways - Streptomyces coelicolor (path:sco01100),0,0,0,0.0,0.0,0.010977087289206643
SCO_6717,False,,GO:0045300;GO:0006631;GO:0016491,Fatty acid biosynthesis - Streptomyces coelicolor (path:sco00061); Mycolic acid biosynthesis - Streptomyces coelicolor (path:sco00074); Biosynthesis of unsaturated fatty acids - Streptomyces coelicolor (path:sco01040); Metabolic pathways - Streptomyces coelicolor (path:sco01100); Fatty acid metabolism - Streptomyces coelicolor (path:sco01212),0,0,0,0.0,0.0,0.010977087289206643
SCO_7579,False,,GO:0003677,,0,0,0,0.0,0.0,0.010977087289206643
SCO_7817,False,,GO:0003677,,0,0,0,0.0,0.0,0.010977087289206643
SCO_3211,False,Amino Acid Metabolism; Secondary Metabolism,GO:0004425;GO:0006568,"Phenylalanine, tyrosine and tryptophan biosynthesis - Streptomyces coelicolor (path:sco00400); Metabolic pathways - Streptomyces coelicolor (path:sco01100); Biosynthesis of secondary metabolites - Streptomyces coelicolor (path:sco01110); Biosynthesis of amino acids - Streptomyces coelicolor (path:sco01230)",0,0,0,0.0,0.0,0.010977087289206643
SCO_5022,False,,,,0,0,0,0.0,0.0,0.010977087289206643
SCO_5398,False,Carbon Metabolism; Amino Acid Metabolism,,"Valine, leucine and isoleucine degradation - Streptomyces coelicolor (path:sco00280); Glyoxylate and dicarboxylate metabolism - Streptomyces coelicolor (path:sco00630); Propanoate metabolism - Streptomyces coelicolor (path:sco00640); Other carbon fixation pathways - Streptomyces coelicolor (path:sco00720); Metabolic pathways - Streptomyces coelicolor (path:sco01100); Microbial metabolism in diverse environments - Streptomyces coelicolor (path:sco01120); Carbon metabolism - Streptomyces coelicolor (path:sco01200)",0,0,0,0.0,0.0,0.010977087289206643
SCO_1967,False,,,,0,0,0,0.0,0.0,0.010977087289206643
SCO_8036,False,,,,0,0,0,0.0,0.0,0.010977087289206643
SCO_5473,False,,,,0,0,0,0.0,0.0,0.010977087289206643
SCO_6753,False,,GO:0009058,,0,0,0,0.0,0.0,0.010977087289206643
